District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,200.00","4,150.00",Rs./Quintal,02-06-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"4,200.00","4,500.00","4,300.00",Rs./Quintal,23-05-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,950.00","4,200.00","4,100.00",Rs./Quintal,28-03-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Local,"3,950.00","4,025.00","3,975.00",Rs./Quintal,22-03-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,000.00","3,900.00",Rs./Quintal,19-03-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","3,950.00","3,900.00",Rs./Quintal,13-03-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Local,"3,875.00","4,000.00","3,900.00",Rs./Quintal,10-03-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","3,925.00","3,900.00",Rs./Quintal,04-03-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,FAQ,"4,000.00","4,150.00","4,100.00",Rs./Quintal,24-01-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,FAQ,"4,000.00","4,150.00","4,100.00",Rs./Quintal,20-01-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,FAQ,"4,000.00","4,250.00","4,100.00",Rs./Quintal,14-01-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,FAQ,"3,900.00","4,250.00","4,100.00",Rs./Quintal,06-01-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,FAQ,"4,025.00","4,200.00","4,100.00",Rs./Quintal,02-01-2025
Parbhani,Tadkalas APMC,Oil Seeds,Soyabean,Other,FAQ,"4,000.00","4,250.00","4,100.00",Rs./Quintal,31-12-2024
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,751.00","4,678.00","4,666.00",Rs./Quintal,30-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,656.00","4,641.00",Rs./Quintal,26-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,600.00","4,550.00",Rs./Quintal,23-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,462.00","4,450.00",Rs./Quintal,19-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,460.00","4,400.00",Rs./Quintal,16-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,450.00","4,400.00",Rs./Quintal,12-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,436.00","4,435.00",Rs./Quintal,02-12-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,446.00","4,420.00",Rs./Quintal,28-11-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,020.00","4,449.00","4,371.00",Rs./Quintal,31-10-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,712.00","4,240.00","4,170.00",Rs./Quintal,28-10-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,050.00","4,312.00","4,261.00",Rs./Quintal,30-09-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,180.00","4,100.00",Rs./Quintal,16-09-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","4,200.00","4,191.00",Rs./Quintal,11-09-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","4,200.00","4,191.00",Rs./Quintal,10-09-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,450.00","4,450.00",Rs./Quintal,02-09-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,500.00","4,470.00",Rs./Quintal,26-08-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,501.00","4,551.00","4,450.00",Rs./Quintal,20-08-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,972.00","4,686.00","4,654.00",Rs./Quintal,12-08-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,952.00","4,690.00","4,636.00",Rs./Quintal,05-08-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,741.00","4,320.00","4,300.00",Rs./Quintal,22-07-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,300.00","4,280.00",Rs./Quintal,15-07-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","4,274.00","4,260.00",Rs./Quintal,08-07-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,752.00","4,240.00","4,151.00",Rs./Quintal,01-07-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,250.00","4,221.00",Rs./Quintal,24-06-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,702.00","4,241.00","4,232.00",Rs./Quintal,17-06-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,790.00","4,236.00","4,220.00",Rs./Quintal,10-06-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,190.00","4,165.00",Rs./Quintal,03-06-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,625.00","4,285.00","4,276.00",Rs./Quintal,20-05-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,281.00","4,251.00",Rs./Quintal,06-05-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,231.00","4,225.00",Rs./Quintal,29-04-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,321.00","4,301.00",Rs./Quintal,22-04-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,390.00","4,375.00",Rs./Quintal,15-04-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,300.00","4,245.00","4,200.00",Rs./Quintal,08-04-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,550.00","4,100.00","3,950.00",Rs./Quintal,25-03-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","3,901.00","3,900.00",Rs./Quintal,18-03-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,915.00","3,900.00",Rs./Quintal,11-03-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,500.00","4,000.00","3,965.00",Rs./Quintal,25-02-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,080.00","4,000.00","3,990.00",Rs./Quintal,04-02-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,850.00","4,051.00","3,975.00",Rs./Quintal,31-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,980.00","3,961.00",Rs./Quintal,28-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"4,040.00","4,098.00","4,075.00",Rs./Quintal,24-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,500.00","4,126.00","4,100.00",Rs./Quintal,21-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,700.00","4,100.00","4,080.00",Rs./Quintal,14-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,142.00","4,116.00",Rs./Quintal,10-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,800.00","4,171.00","4,130.00",Rs./Quintal,07-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,900.00","4,100.00","4,051.00",Rs./Quintal,03-01-2025
Pune,Baramati APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,600.00","4,121.00","4,090.00",Rs./Quintal,31-12-2024
Pune,Indapur(Bhigwan) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","4,000.00","3,900.00",Rs./Quintal,21-09-2025
Pune,Indapur(Bhigwan) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","4,310.00","4,000.00",Rs./Quintal,31-08-2025
Pune,Indapur(Bhigwan) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,551.00","4,500.00",Rs./Quintal,17-08-2025
Pune,Indapur(Bhigwan) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,000.00","4,000.00",Rs./Quintal,10-08-2025
Pune,Indapur(Bhigwan) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","4,100.00","3,500.00",Rs./Quintal,11-05-2025
Pune,Indapur(Bhigwan) APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,000.00","3,850.00","3,800.00",Rs./Quintal,04-05-2025
Pune,Nira(Saswad) APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","3,900.00","3,850.00",Rs./Quintal,01-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,400.00","4,500.00","4,500.00",Rs./Quintal,26-12-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,225.00","4,550.00","4,550.00",Rs./Quintal,24-12-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","4,550.00","4,550.00",Rs./Quintal,23-12-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","4,500.00","4,500.00",Rs./Quintal,22-12-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,400.00","4,500.00","4,400.00",Rs./Quintal,12-11-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,400.00","4,400.00",Rs./Quintal,10-11-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,100.00","4,100.00",Rs./Quintal,31-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,650.00","4,250.00","4,250.00",Rs./Quintal,30-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,200.00","4,100.00",Rs./Quintal,29-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,200.00","4,100.00","4,100.00",Rs./Quintal,19-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,600.00","4,100.00","4,000.00",Rs./Quintal,17-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,600.00","4,100.00","4,000.00",Rs./Quintal,16-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,100.00","3,950.00",Rs./Quintal,14-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,150.00","4,100.00",Rs./Quintal,12-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,100.00","4,000.00",Rs./Quintal,11-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,125.00","4,050.00",Rs./Quintal,10-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,200.00","3,950.00",Rs./Quintal,08-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,200.00","4,050.00",Rs./Quintal,06-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,200.00","4,000.00",Rs./Quintal,03-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,200.00","4,300.00","4,100.00",Rs./Quintal,02-10-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,000.00","4,000.00",Rs./Quintal,21-09-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,250.00","4,300.00","4,300.00",Rs./Quintal,20-09-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,300.00","4,300.00",Rs./Quintal,10-09-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,250.00","4,250.00",Rs./Quintal,09-09-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,400.00","4,400.00","4,400.00",Rs./Quintal,07-09-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,400.00","4,500.00","4,500.00",Rs./Quintal,20-08-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,500.00","4,500.00","4,500.00",Rs./Quintal,10-08-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"4,200.00","4,300.00","4,300.00",Rs./Quintal,31-07-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,100.00","4,100.00",Rs./Quintal,17-07-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,250.00","4,250.00","4,250.00",Rs./Quintal,11-07-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"4,275.00","4,275.00","4,275.00",Rs./Quintal,10-07-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,200.00","4,200.00",Rs./Quintal,08-07-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,300.00","4,300.00","4,300.00",Rs./Quintal,22-06-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,200.00","4,300.00","4,250.00",Rs./Quintal,21-06-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,150.00","4,200.00","4,200.00",Rs./Quintal,13-06-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,100.00","4,100.00",Rs./Quintal,07-06-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,250.00","4,200.00",Rs./Quintal,03-06-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,150.00","4,150.00","4,150.00",Rs./Quintal,30-05-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,250.00","42,450.00","4,250.00",Rs./Quintal,19-05-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,250.00","4,250.00","4,250.00",Rs./Quintal,08-05-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,200.00","4,000.00",Rs./Quintal,26-04-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,100.00","4,200.00","4,200.00",Rs./Quintal,14-04-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","3,950.00","3,950.00",Rs./Quintal,17-03-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,050.00","4,050.00",Rs./Quintal,04-03-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,050.00","4,050.00",Rs./Quintal,03-03-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,050.00","4,050.00","4,050.00",Rs./Quintal,18-02-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,000.00","4,050.00","4,050.00",Rs./Quintal,31-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,Local,"4,025.00","4,050.00","4,050.00",Rs./Quintal,30-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,23-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,19-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,100.00","4,150.00","4,100.00",Rs./Quintal,18-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,100.00","4,150.00","4,150.00",Rs./Quintal,06-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,100.00","4,200.00","4,100.00",Rs./Quintal,05-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,150.00","4,150.00","4,150.00",Rs./Quintal,04-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,150.00","4,150.00","4,150.00",Rs./Quintal,03-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,150.00","4,150.00","4,150.00",Rs./Quintal,02-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,000.00","4,175.00","4,150.00",Rs./Quintal,01-01-2025
Pune,Shirur APMC,Oil Seeds,Soyabean,Other,FAQ,"4,100.00","4,250.00","4,200.00",Rs./Quintal,31-12-2024
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,18-03-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,17-03-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,12-03-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,25-02-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,22-02-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,21-02-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,18-02-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,17-02-2025
Sangli,Sangli APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","5,100.00","4,996.00",Rs./Quintal,15-02-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,950.00","5,160.00","5,070.00",Rs./Quintal,05-12-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,500.00","4,750.00","4,640.00",Rs./Quintal,07-11-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,560.00","4,800.00","4,680.00",Rs./Quintal,16-09-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,860.00","5,000.00","4,950.00",Rs./Quintal,04-07-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,400.00","4,500.00","4,450.00",Rs./Quintal,25-06-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,890.00","5,120.00","5,050.00",Rs./Quintal,20-06-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,160.00","4,300.00","4,210.00",Rs./Quintal,09-04-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,080.00","4,200.00","4,160.00",Rs./Quintal,04-04-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,000.00","4,200.00","4,100.00",Rs./Quintal,28-03-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,050.00","4,200.00","4,160.00",Rs./Quintal,26-03-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,250.00","4,180.00",Rs./Quintal,25-03-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,260.00","4,350.00","4,300.00",Rs./Quintal,12-03-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,150.00","4,300.00","4,220.00",Rs./Quintal,21-02-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,150.00","4,320.00","4,250.00",Rs./Quintal,14-02-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"4,100.00","4,200.00","4,160.00",Rs./Quintal,29-01-2025
Sangli,Tasgaon APMC,Oil Seeds,Soyabean,Yellow,FAQ,"3,950.00","4,100.00","4,060.00",Rs./Quintal,21-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,30-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,29-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,26-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,24-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,19-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,18-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,17-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,13-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,12-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,11-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,10-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,09-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,08-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"5,328.00","5,328.00","5,328.00",Rs./Quintal,01-12-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","4,892.00","4,892.00",Rs./Quintal,31-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","4,892.00","4,892.00",Rs./Quintal,30-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","4,892.00","4,892.00",Rs./Quintal,29-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","4,892.00","4,892.00",Rs./Quintal,28-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,Local,"4,892.00","4,892.00","4,892.00",Rs./Quintal,27-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,25-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,24-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,22-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,21-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,09-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,07-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,06-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,04-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,03-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,02-01-2025
Satara,Koregaon APMC,Oil Seeds,Soyabean,Other,FAQ,"4,892.00","4,892.00","4,892.00",Rs./Quintal,01-01-2025
Sholapur,Akkalkot APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,700.00","3,900.00","3,800.00",Rs./Quintal,24-07-2025
Sholapur,Akkalkot APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,900.00","4,100.00","4,000.00",Rs./Quintal,22-07-2025
Sholapur,Akkalkot APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,17-07-2025
Sholapur,Akkalkot APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,15-07-2025
Sholapur,Akkalkot APMC,Oil Seeds,Soyabean,Yellow,Non-FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,12-06-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,400.00","4,150.00",Rs./Quintal,07-11-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,400.00","4,150.00",Rs./Quintal,05-11-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,450.00","4,000.00",Rs./Quintal,04-11-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,000.00","4,400.00","4,250.00",Rs./Quintal,03-11-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,100.00","4,400.00","3,800.00",Rs./Quintal,01-11-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,400.00","4,000.00",Rs./Quintal,31-10-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,300.00","4,200.00","3,800.00",Rs./Quintal,29-10-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,300.00","4,200.00","3,800.00",Rs./Quintal,28-10-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,221.00","3,800.00",Rs./Quintal,27-10-2025
Sholapur,Barshi APMC,Oil Seeds,Soyabean,Other,Local,"3,000.00","4,221.00","3,800.00",Rs./Quintal,25-10-2025
